ID,State,City,Locality,Property_Type,BHK,Size_in_SqFt,Price_in_Lakhs,Price_per_SqFt,Year_Built,Furnished_Status,Floor_No,Total_Floors,Age_of_Property,Nearby_Schools,Nearby_Hospitals,Public_Transport_Accessibility,Parking_Space,Security,Amenities,Facing,Owner_Type,Availability_Status,calculated_property_age,investment_score,good_investment,future_price_5yrs
8941,Gujarat,Surat,Locality_270,Villa,1,3835,463.46,0.12,1990,Furnished,8,16,35,2,2,,No,Yes,Gym,East,Owner,Under_Construction,35,,0,
126409,Bihar,Patna,Locality_481,Villa,3,3515,333.24,0.09,2006,Unfurnished,28,17,19,5,2,,Yes,Yes,"Garden, Clubhouse, Playground, Gym",West,Owner,Under_Construction,19,,0,
13914,Tamil Nadu,Coimbatore,Locality_349,Independent House,3,3206,179.71,0.06,2006,Unfurnished,28,24,19,3,7,,Yes,Yes,"Gym, Pool",South,Owner,Ready_to_Move,19,,0,
139146,Gujarat,Surat,Locality_208,Independent House,1,1933,256.12,0.13,2020,Furnished,11,7,5,10,8,,No,Yes,"Gym, Pool, Clubhouse, Garden, Playground",North,Broker,Ready_to_Move,5,,0,
217648,Telangana,Warangal,Locality_326,Apartment,1,4742,375.86,0.08,2011,Semi-furnished,13,2,14,4,2,,No,No,"Gym, Garden, Pool",South,Broker,Ready_to_Move,14,,0,
95825,Uttar Pradesh,Lucknow,Locality_33,Independent House,4,3895,485.76,0.12,1993,Semi-furnished,29,1,32,8,1,,No,No,"Gym, Pool",West,Owner,Ready_to_Move,32,,0,
17710,Telangana,Warangal,Locality_492,Apartment,2,3126,440.4,0.14,1992,Semi-furnished,12,1,33,4,4,,Yes,No,"Garden, Playground, Gym, Pool",South,Broker,Under_Construction,33,,0,
12993,Tamil Nadu,Chennai,Locality_369,Independent House,3,3656,290.58,0.08,2021,Furnished,7,16,4,8,9,,Yes,No,"Pool, Garden, Playground, Clubhouse, Gym",South,Owner,Ready_to_Move,4,,0,
183035,Uttarakhand,Haridwar,Locality_321,Apartment,2,513,96.09,0.19,2017,Unfurnished,26,20,8,7,5,,Yes,Yes,"Clubhouse, Pool",East,Broker,Ready_to_Move,8,,0,
65928,Jharkhand,Ranchi,Locality_238,Apartment,2,1192,93.82,0.08,1992,Semi-furnished,4,26,33,5,9,,No,No,"Pool, Gym, Clubhouse, Playground, Garden",West,Broker,Ready_to_Move,33,,0,
1871,Rajasthan,Jaipur,Locality_193,Apartment,1,1936,447.34,0.23,2010,Furnished,30,3,15,6,8,,Yes,Yes,Playground,East,Owner,Under_Construction,15,,0,
36165,Madhya Pradesh,Indore,Locality_366,Villa,1,1006,266.3,0.26,2002,Furnished,2,5,23,10,6,,Yes,No,"Playground, Clubhouse",South,Owner,Under_Construction,23,,0,
80882,Karnataka,Bangalore,Locality_449,Villa,1,3561,33.66,0.01,2011,Furnished,23,13,14,3,6,,No,No,"Gym, Playground, Clubhouse, Garden, Pool",South,Owner,Ready_to_Move,14,,0,
176328,Chhattisgarh,Bilaspur,Locality_347,Independent House,4,4202,400.15,0.1,2016,Unfurnished,14,17,9,8,6,,No,No,"Pool, Playground, Clubhouse",West,Builder,Ready_to_Move,9,,0,
17989,Madhya Pradesh,Bhopal,Locality_92,Apartment,3,3935,12.47,0.0,2003,Semi-furnished,26,10,22,10,8,,No,No,"Gym, Clubhouse",South,Owner,Under_Construction,22,,0,
29567,Jharkhand,Jamshedpur,Locality_375,Apartment,2,4531,268.64,0.06,2002,Furnished,17,24,23,1,1,,Yes,No,"Pool, Playground",West,Broker,Ready_to_Move,23,,0,
243369,Chhattisgarh,Raipur,Locality_22,Apartment,5,4183,391.5,0.09,2003,Furnished,15,11,22,9,1,,Yes,No,"Clubhouse, Garden, Gym",South,Broker,Under_Construction,22,,0,
167475,Jharkhand,Jamshedpur,Locality_89,Apartment,1,2323,78.14,0.03,2007,Furnished,10,7,18,2,9,,Yes,Yes,"Playground, Garden",East,Builder,Ready_to_Move,18,,0,
56188,Tamil Nadu,Coimbatore,Locality_112,Villa,5,2770,457.19,0.17,1991,Furnished,4,12,34,9,2,,Yes,No,"Playground, Gym, Clubhouse, Garden, Pool",East,Owner,Ready_to_Move,34,,0,
95193,Jharkhand,Ranchi,Locality_442,Villa,3,2999,364.06,0.12,1998,Semi-furnished,10,23,27,7,5,,Yes,Yes,"Garden, Gym, Pool, Clubhouse, Playground",North,Builder,Ready_to_Move,27,,0,
175502,Assam,Guwahati,Locality_129,Independent House,2,3847,210.23,0.05,2011,Furnished,1,12,14,8,2,,No,No,"Garden, Clubhouse, Playground, Pool",West,Builder,Ready_to_Move,14,,0,
30004,Maharashtra,Nagpur,Locality_29,Apartment,5,4691,125.63,0.03,2002,Semi-furnished,4,3,23,7,2,,No,No,"Garden, Pool",West,Broker,Ready_to_Move,23,,0,
90444,Karnataka,Bangalore,Locality_403,Villa,5,1338,42.31,0.03,2022,Semi-furnished,8,25,3,4,3,,Yes,No,"Playground, Pool, Clubhouse",North,Owner,Ready_to_Move,3,,0,
172328,Jharkhand,Ranchi,Locality_45,Apartment,5,4047,66.2,0.02,2021,Semi-furnished,19,29,4,10,7,,No,No,"Clubhouse, Playground, Garden, Gym",South,Owner,Under_Construction,4,,0,
112473,Punjab,Ludhiana,Locality_237,Villa,2,1251,496.93,0.4,2004,Furnished,30,11,21,9,6,,No,No,"Gym, Pool",East,Broker,Under_Construction,21,,0,
186726,Madhya Pradesh,Bhopal,Locality_178,Apartment,1,2187,368.65,0.17,2016,Unfurnished,7,9,9,5,6,,Yes,No,"Garden, Clubhouse, Pool, Gym, Playground",West,Builder,Ready_to_Move,9,,0,
198779,Gujarat,Surat,Locality_491,Apartment,5,3547,171.12,0.05,2001,Semi-furnished,27,19,24,3,5,,Yes,Yes,"Playground, Garden, Pool",South,Owner,Ready_to_Move,24,,0,
63938,Bihar,Patna,Locality_125,Apartment,1,632,397.43,0.63,1995,Unfurnished,4,12,30,5,5,,No,Yes,"Playground, Clubhouse",South,Builder,Under_Construction,30,,0,
127314,Jharkhand,Jamshedpur,Locality_66,Villa,2,4404,312.07,0.07,2016,Semi-furnished,27,2,9,7,8,,No,Yes,"Garden, Pool",West,Broker,Ready_to_Move,9,,0,
236028,Tamil Nadu,Chennai,Locality_351,Apartment,2,2513,33.08,0.01,2006,Unfurnished,26,11,19,9,5,,Yes,Yes,"Playground, Gym, Pool, Garden, Clubhouse",West,Broker,Under_Construction,19,,0,
107904,Telangana,Hyderabad,Locality_203,Villa,4,4476,490.19,0.11,1998,Furnished,13,10,27,5,10,,Yes,Yes,"Clubhouse, Garden, Pool",South,Builder,Under_Construction,27,,0,
221099,Maharashtra,Pune,Locality_300,Independent House,2,2227,266.96,0.12,2022,Furnished,23,5,3,3,3,,No,No,"Clubhouse, Garden, Pool",South,Builder,Ready_to_Move,3,,0,
126173,Uttar Pradesh,Noida,Locality_250,Independent House,1,4211,153.92,0.04,2013,Furnished,22,12,12,1,1,,No,Yes,"Clubhouse, Garden, Pool",South,Broker,Ready_to_Move,12,,0,
85463,Gujarat,Ahmedabad,Locality_8,Independent House,2,4248,60.71,0.01,2015,Furnished,22,27,10,9,6,,Yes,No,Clubhouse,North,Owner,Under_Construction,10,,0,
100619,Jharkhand,Jamshedpur,Locality_475,Apartment,2,4683,290.37,0.06,2005,Furnished,25,2,20,3,4,,No,Yes,"Garden, Playground, Pool, Gym",West,Builder,Ready_to_Move,20,,0,
218847,Kerala,Trivandrum,Locality_87,Apartment,4,4200,368.89,0.09,2007,Unfurnished,28,16,18,3,6,,Yes,Yes,"Garden, Clubhouse",North,Owner,Ready_to_Move,18,,0,
106660,Odisha,Bhubaneswar,Locality_353,Independent House,4,1871,20.64,0.01,2012,Semi-furnished,15,30,13,1,4,,No,No,"Clubhouse, Pool, Gym",South,Broker,Under_Construction,13,,0,
200080,Karnataka,Bangalore,Locality_105,Independent House,4,2858,165.87,0.06,2021,Furnished,23,28,4,2,3,,No,No,"Clubhouse, Pool, Playground, Garden",South,Builder,Ready_to_Move,4,,0,
61377,Maharashtra,Mumbai,Locality_496,Independent House,3,4147,250.95,0.06,2021,Semi-furnished,8,12,4,1,1,,Yes,Yes,"Clubhouse, Garden, Pool, Gym, Playground",South,Owner,Ready_to_Move,4,,0,
8549,Madhya Pradesh,Indore,Locality_486,Independent House,1,3378,458.93,0.14,2019,Furnished,19,9,6,7,7,,No,No,"Pool, Clubhouse, Garden",South,Broker,Under_Construction,6,,0,
138785,Chhattisgarh,Raipur,Locality_21,Independent House,3,3449,251.83,0.07,2000,Unfurnished,4,26,25,4,9,,No,Yes,"Clubhouse, Garden, Gym, Playground, Pool",West,Owner,Under_Construction,25,,0,
172734,Uttarakhand,Haridwar,Locality_437,Apartment,2,1542,60.6,0.04,1994,Unfurnished,3,26,31,8,10,,Yes,No,Garden,East,Broker,Ready_to_Move,31,,0,
124713,Kerala,Kochi,Locality_418,Villa,4,4456,358.53,0.08,2012,Unfurnished,21,7,13,9,8,,Yes,No,"Garden, Gym, Clubhouse, Playground",South,Builder,Ready_to_Move,13,,0,
206140,Gujarat,Ahmedabad,Locality_233,Villa,2,3374,364.11,0.11,2009,Semi-furnished,10,28,16,2,7,,No,Yes,"Playground, Clubhouse",North,Broker,Under_Construction,16,,0,
11611,Assam,Silchar,Locality_319,Apartment,2,4670,29.1,0.01,2006,Furnished,18,25,19,7,3,,No,No,"Gym, Clubhouse, Pool, Playground, Garden",South,Owner,Under_Construction,19,,0,
49764,Bihar,Gaya,Locality_459,Apartment,2,4470,149.69,0.03,1998,Semi-furnished,0,25,27,10,3,,No,No,"Pool, Garden, Gym",East,Broker,Ready_to_Move,27,,0,
123438,Delhi,New Delhi,Locality_496,Villa,1,3353,318.44,0.09,2008,Furnished,15,1,17,10,4,,Yes,Yes,"Gym, Garden, Playground, Pool",East,Broker,Ready_to_Move,17,,0,
57093,Rajasthan,Jodhpur,Locality_185,Villa,3,1498,65.13,0.04,2006,Unfurnished,22,12,19,9,3,,No,No,"Garden, Pool, Playground, Clubhouse",East,Broker,Under_Construction,19,,0,
46756,Chhattisgarh,Bilaspur,Locality_369,Apartment,5,1099,314.16,0.29,2014,Semi-furnished,14,4,11,5,9,,No,No,Garden,East,Builder,Ready_to_Move,11,,0,
103144,Uttarakhand,Dehradun,Locality_241,Villa,1,4801,67.58,0.01,2003,Semi-furnished,28,6,22,6,8,,No,No,"Garden, Pool",West,Owner,Ready_to_Move,22,,0,
164954,Chhattisgarh,Raipur,Locality_124,Villa,2,2820,327.32,0.12,2008,Semi-furnished,7,17,17,2,8,,No,No,Gym,North,Builder,Under_Construction,17,,0,
92484,Uttarakhand,Haridwar,Locality_442,Villa,5,4502,286.39,0.06,2018,Unfurnished,17,28,7,5,3,,Yes,No,"Garden, Pool, Gym",East,Builder,Ready_to_Move,7,,0,
30844,Telangana,Warangal,Locality_236,Independent House,5,890,441.25,0.5,2006,Unfurnished,24,12,19,9,5,,No,No,"Garden, Clubhouse",South,Builder,Under_Construction,19,,0,
82129,Rajasthan,Jaipur,Locality_28,Villa,3,2913,119.66,0.04,2010,Unfurnished,13,23,15,10,7,,Yes,Yes,"Garden, Pool",West,Broker,Under_Construction,15,,0,
171158,Maharashtra,Mumbai,Locality_130,Apartment,1,1276,475.58,0.37,2020,Furnished,28,25,5,3,2,,Yes,Yes,"Gym, Clubhouse, Playground, Pool, Garden",North,Builder,Ready_to_Move,5,,0,
34168,Uttar Pradesh,Noida,Locality_494,Apartment,2,4561,39.77,0.01,2009,Semi-furnished,16,4,16,8,3,,Yes,No,"Playground, Garden, Clubhouse, Pool",North,Owner,Ready_to_Move,16,,0,
97752,Telangana,Warangal,Locality_316,Apartment,2,2110,227.45,0.11,2001,Semi-furnished,14,14,24,7,6,,Yes,Yes,Clubhouse,West,Broker,Ready_to_Move,24,,0,
147867,Andhra Pradesh,Vishakhapatnam,Locality_380,Apartment,1,1915,460.02,0.24,2022,Furnished,25,27,3,5,2,,No,No,"Pool, Playground, Clubhouse, Gym",South,Broker,Under_Construction,3,,0,
84511,Bihar,Patna,Locality_214,Apartment,2,2784,60.37,0.02,2012,Unfurnished,3,13,13,8,6,,Yes,Yes,"Playground, Clubhouse",East,Builder,Ready_to_Move,13,,0,
226016,Tamil Nadu,Coimbatore,Locality_425,Villa,1,763,284.1,0.37,2014,Furnished,11,25,11,2,7,,No,No,Pool,South,Owner,Under_Construction,11,,0,
37696,Haryana,Gurgaon,Locality_131,Independent House,5,853,415.29,0.49,2001,Semi-furnished,15,28,24,2,4,,No,No,"Garden, Clubhouse, Gym, Playground",West,Owner,Under_Construction,24,,0,
176293,Andhra Pradesh,Vishakhapatnam,Locality_78,Apartment,3,3417,13.48,0.0,2003,Unfurnished,27,14,22,1,6,,Yes,Yes,"Clubhouse, Playground",West,Owner,Ready_to_Move,22,,0,
187116,Rajasthan,Jodhpur,Locality_91,Independent House,1,4818,404.12,0.08,2000,Unfurnished,0,15,25,6,10,,Yes,Yes,"Gym, Clubhouse, Pool, Playground, Garden",East,Owner,Under_Construction,25,,0,
186501,West Bengal,Durgapur,Locality_222,Apartment,1,4307,446.54,0.1,1990,Unfurnished,14,23,35,3,1,,Yes,No,"Pool, Gym, Playground, Clubhouse, Garden",South,Builder,Ready_to_Move,35,,0,
62043,Karnataka,Mangalore,Locality_13,Villa,1,4724,391.26,0.08,2020,Semi-furnished,23,23,5,7,3,,Yes,Yes,"Pool, Clubhouse, Garden",South,Builder,Ready_to_Move,5,,0,
95547,Jharkhand,Ranchi,Locality_149,Independent House,3,3684,25.52,0.01,2004,Semi-furnished,13,1,21,1,9,,No,No,Gym,North,Broker,Under_Construction,21,,0,
118077,Delhi,Dwarka,Locality_392,Villa,2,1086,104.44,0.1,2013,Furnished,24,6,12,7,2,,No,No,Garden,North,Owner,Ready_to_Move,12,,0,
133448,Chhattisgarh,Bilaspur,Locality_96,Apartment,4,4549,368.66,0.08,2022,Semi-furnished,14,3,3,5,7,,No,No,"Garden, Clubhouse",North,Builder,Ready_to_Move,3,,0,
139515,Chhattisgarh,Bilaspur,Locality_408,Independent House,2,2437,243.23,0.1,2010,Furnished,23,23,15,8,4,,No,No,"Gym, Playground, Pool",South,Owner,Ready_to_Move,15,,0,
105336,Chhattisgarh,Raipur,Locality_402,Independent House,1,637,281.83,0.44,2008,Furnished,27,3,17,9,10,,No,Yes,"Garden, Playground, Gym, Clubhouse, Pool",North,Broker,Under_Construction,17,,0,
36284,Uttar Pradesh,Noida,Locality_488,Apartment,2,1503,49.04,0.03,1993,Furnished,29,4,32,6,8,,No,No,Clubhouse,South,Broker,Under_Construction,32,,0,
226678,Uttar Pradesh,Lucknow,Locality_349,Villa,2,4656,350.18,0.08,2014,Semi-furnished,2,19,11,6,9,,Yes,Yes,"Pool, Garden",West,Owner,Ready_to_Move,11,,0,
169463,Kerala,Kochi,Locality_192,Apartment,5,2802,254.31,0.09,2009,Unfurnished,21,12,16,5,9,,No,No,"Playground, Gym",West,Broker,Ready_to_Move,16,,0,
130826,Uttarakhand,Haridwar,Locality_136,Villa,1,2820,144.25,0.05,2011,Furnished,17,16,14,8,9,,Yes,No,"Pool, Garden, Playground",West,Owner,Under_Construction,14,,0,
115256,Madhya Pradesh,Indore,Locality_186,Apartment,2,2141,86.36,0.04,2010,Furnished,13,13,15,5,1,,Yes,Yes,Pool,South,Broker,Ready_to_Move,15,,0,
131829,Assam,Guwahati,Locality_295,Villa,4,2326,47.22,0.02,2014,Furnished,22,5,11,8,5,,No,No,"Clubhouse, Pool",North,Owner,Under_Construction,11,,0,
226135,Haryana,Faridabad,Locality_139,Villa,3,1060,244.72,0.23,2018,Unfurnished,4,30,7,8,7,,Yes,Yes,Playground,North,Owner,Under_Construction,7,,0,
21349,Maharashtra,Mumbai,Locality_401,Independent House,5,1841,385.49,0.21,2012,Furnished,30,22,13,10,6,,No,Yes,"Gym, Playground, Clubhouse, Garden, Pool",East,Broker,Ready_to_Move,13,,0,
224040,Gujarat,Surat,Locality_242,Villa,1,1734,314.28,0.18,1999,Semi-furnished,22,18,26,7,8,,Yes,No,"Clubhouse, Pool, Garden, Playground, Gym",West,Broker,Under_Construction,26,,0,
114157,Telangana,Warangal,Locality_26,Villa,2,4695,380.82,0.08,2002,Furnished,25,11,23,6,4,,No,No,"Playground, Clubhouse",East,Builder,Ready_to_Move,23,,0,
98739,Rajasthan,Jaipur,Locality_311,Independent House,1,4566,158.02,0.03,2001,Unfurnished,28,26,24,3,5,,No,No,"Pool, Playground, Gym, Clubhouse, Garden",North,Broker,Ready_to_Move,24,,0,
245896,Kerala,Trivandrum,Locality_199,Apartment,2,2332,458.28,0.2,2020,Unfurnished,24,10,5,3,1,,No,Yes,"Pool, Clubhouse, Playground, Gym",South,Owner,Under_Construction,5,,0,
178462,Bihar,Gaya,Locality_250,Villa,5,2599,255.26,0.1,2012,Furnished,13,6,13,10,10,,No,Yes,"Playground, Gym, Clubhouse, Pool",North,Broker,Ready_to_Move,13,,0,
74933,Odisha,Bhubaneswar,Locality_54,Apartment,5,3088,152.22,0.05,2001,Furnished,14,13,24,4,3,,No,Yes,"Gym, Clubhouse, Playground",West,Owner,Under_Construction,24,,0,
111241,Chhattisgarh,Bilaspur,Locality_252,Villa,4,3967,189.88,0.05,1992,Furnished,12,28,33,2,7,,No,Yes,"Gym, Clubhouse, Garden",West,Builder,Ready_to_Move,33,,0,
167743,Odisha,Bhubaneswar,Locality_314,Apartment,3,4482,379.78,0.08,1990,Semi-furnished,8,27,35,10,10,,No,Yes,"Clubhouse, Garden",West,Builder,Ready_to_Move,35,,0,
109007,Punjab,Ludhiana,Locality_75,Apartment,4,1794,379.29,0.21,2021,Furnished,15,26,4,10,3,,No,No,Playground,East,Owner,Ready_to_Move,4,,0,
216817,Uttar Pradesh,Noida,Locality_243,Apartment,4,2246,491.02,0.22,2018,Unfurnished,19,6,7,6,3,,Yes,Yes,"Garden, Playground",South,Builder,Under_Construction,7,,0,
154540,Karnataka,Mysore,Locality_260,Villa,5,848,245.47,0.29,2003,Furnished,25,10,22,1,5,,No,Yes,"Clubhouse, Playground, Gym, Garden",South,Broker,Ready_to_Move,22,,0,
124182,Maharashtra,Pune,Locality_241,Apartment,2,4870,29.36,0.01,1994,Furnished,15,18,31,4,1,,No,Yes,"Pool, Garden, Gym, Clubhouse",North,Broker,Ready_to_Move,31,,0,
235231,Bihar,Patna,Locality_104,Independent House,2,2116,250.03,0.12,1999,Unfurnished,18,25,26,2,7,,Yes,Yes,Clubhouse,West,Owner,Under_Construction,26,,0,
191957,Rajasthan,Jodhpur,Locality_449,Apartment,2,4103,65.64,0.02,1993,Furnished,25,22,32,5,7,,Yes,No,"Gym, Pool, Garden, Clubhouse, Playground",West,Builder,Ready_to_Move,32,,0,
214936,Bihar,Patna,Locality_105,Independent House,1,4142,158.52,0.04,1999,Unfurnished,12,3,26,7,4,,No,No,"Gym, Garden",East,Builder,Ready_to_Move,26,,0,
144172,Karnataka,Mangalore,Locality_271,Apartment,1,2218,351.47,0.16,1997,Unfurnished,26,9,28,9,1,,Yes,Yes,"Pool, Clubhouse, Playground",West,Builder,Under_Construction,28,,0,
41609,Punjab,Amritsar,Locality_73,Independent House,3,650,497.84,0.77,2004,Semi-furnished,26,1,21,10,1,,No,No,Playground,North,Owner,Ready_to_Move,21,,0,
91501,Uttarakhand,Haridwar,Locality_487,Apartment,1,3737,120.85,0.03,2017,Furnished,2,11,8,3,7,,No,No,"Clubhouse, Garden, Gym, Playground",West,Builder,Under_Construction,8,,0,
216351,Madhya Pradesh,Bhopal,Locality_480,Villa,3,635,409.35,0.64,2003,Furnished,4,2,22,4,10,,No,No,"Playground, Clubhouse, Garden",West,Owner,Ready_to_Move,22,,0,
45735,Uttarakhand,Haridwar,Locality_144,Independent House,3,3612,290.89,0.08,2018,Furnished,15,19,7,1,4,,Yes,No,"Pool, Clubhouse",South,Builder,Under_Construction,7,,0,
182009,Karnataka,Mangalore,Locality_401,Apartment,1,1051,258.65,0.25,1999,Unfurnished,12,22,26,8,3,,No,Yes,"Gym, Garden, Clubhouse, Playground, Pool",West,Broker,Ready_to_Move,26,,0,
192887,Uttarakhand,Haridwar,Locality_245,Apartment,1,3345,221.26,0.07,2002,Furnished,26,26,23,7,9,,Yes,No,Garden,North,Broker,Under_Construction,23,,0,
18678,Madhya Pradesh,Bhopal,Locality_232,Apartment,4,4634,357.62,0.08,2007,Semi-furnished,1,15,18,3,9,,No,Yes,"Gym, Pool",West,Builder,Under_Construction,18,,0,
141805,Delhi,Dwarka,Locality_381,Villa,2,3132,354.23,0.11,2009,Unfurnished,16,28,16,6,5,,Yes,No,"Pool, Playground, Clubhouse, Garden",South,Builder,Ready_to_Move,16,,0,
243071,Jharkhand,Jamshedpur,Locality_268,Villa,1,4092,363.5,0.09,2005,Furnished,9,14,20,5,1,,No,Yes,"Pool, Gym, Clubhouse, Playground",North,Broker,Under_Construction,20,,0,
60985,Gujarat,Surat,Locality_421,Independent House,4,2268,174.99,0.08,1996,Unfurnished,15,28,29,7,2,,No,Yes,"Pool, Garden, Playground, Gym",East,Owner,Under_Construction,29,,0,
49452,Karnataka,Mysore,Locality_227,Villa,1,4009,49.56,0.01,2014,Furnished,20,8,11,5,1,,Yes,Yes,"Playground, Garden, Gym",East,Builder,Under_Construction,11,,0,
204093,Kerala,Trivandrum,Locality_278,Villa,1,1675,386.89,0.23,2015,Furnished,23,4,10,4,5,,Yes,Yes,"Garden, Pool",North,Builder,Ready_to_Move,10,,0,
20758,Haryana,Gurgaon,Locality_365,Independent House,3,4490,398.55,0.09,2022,Furnished,21,30,3,3,3,,No,Yes,"Gym, Pool, Garden",North,Owner,Ready_to_Move,3,,0,
236868,Uttar Pradesh,Noida,Locality_207,Independent House,2,3796,429.44,0.11,2005,Furnished,29,4,20,6,1,,Yes,Yes,Clubhouse,East,Builder,Ready_to_Move,20,,0,
202210,Karnataka,Mangalore,Locality_484,Independent House,3,3526,102.81,0.03,2010,Semi-furnished,11,6,15,9,7,,No,No,"Clubhouse, Gym, Playground, Pool",South,Owner,Under_Construction,15,,0,
222410,Uttar Pradesh,Lucknow,Locality_76,Independent House,4,2911,42.01,0.01,2009,Unfurnished,13,22,16,6,3,,No,No,"Clubhouse, Garden, Playground, Pool",North,Broker,Ready_to_Move,16,,0,
225983,Delhi,Dwarka,Locality_163,Villa,4,2730,292.81,0.11,2005,Unfurnished,4,10,20,8,2,,Yes,No,"Clubhouse, Garden, Gym, Playground, Pool",South,Broker,Under_Construction,20,,0,
97162,Odisha,Bhubaneswar,Locality_14,Villa,1,4769,124.46,0.03,2009,Unfurnished,17,16,16,10,6,,No,Yes,Clubhouse,South,Builder,Ready_to_Move,16,,0,
108696,Andhra Pradesh,Vishakhapatnam,Locality_165,Apartment,2,1580,191.96,0.12,2017,Unfurnished,13,28,8,6,6,,No,No,"Gym, Pool, Playground, Clubhouse",West,Broker,Ready_to_Move,8,,0,
244645,Rajasthan,Jodhpur,Locality_55,Independent House,1,3988,450.73,0.11,2017,Unfurnished,10,20,8,3,6,,No,No,"Garden, Clubhouse, Playground, Gym, Pool",South,Owner,Ready_to_Move,8,,0,
120799,Kerala,Trivandrum,Locality_250,Villa,4,2355,164.56,0.07,1992,Furnished,3,19,33,7,2,,No,Yes,"Pool, Gym",East,Owner,Under_Construction,33,,0,
74148,Delhi,Dwarka,Locality_188,Apartment,1,3761,226.97,0.06,2007,Semi-furnished,29,2,18,9,9,,No,No,Gym,West,Owner,Under_Construction,18,,0,
38428,Assam,Guwahati,Locality_25,Independent House,2,2731,102.65,0.04,2006,Furnished,14,25,19,5,2,,Yes,No,Garden,East,Broker,Under_Construction,19,,0,
195679,Telangana,Hyderabad,Locality_479,Independent House,3,2780,428.35,0.15,1998,Semi-furnished,15,8,27,10,10,,No,No,"Playground, Pool, Garden, Clubhouse, Gym",East,Builder,Under_Construction,27,,0,
206571,Gujarat,Surat,Locality_60,Villa,2,1537,254.04,0.17,2004,Unfurnished,28,11,21,2,10,,No,Yes,"Playground, Garden",West,Owner,Ready_to_Move,21,,0,
117982,West Bengal,Durgapur,Locality_484,Apartment,4,1764,368.09,0.21,2000,Semi-furnished,21,14,25,3,9,,Yes,Yes,Playground,South,Owner,Ready_to_Move,25,,0,
235609,Chhattisgarh,Raipur,Locality_472,Villa,1,1659,396.71,0.24,1999,Semi-furnished,15,27,26,10,4,,Yes,No,"Pool, Gym, Playground, Clubhouse",South,Broker,Under_Construction,26,,0,
6855,Andhra Pradesh,Vijayawada,Locality_187,Villa,2,2480,104.26,0.04,2008,Unfurnished,19,21,17,9,5,,Yes,Yes,"Garden, Pool, Clubhouse",East,Broker,Ready_to_Move,17,,0,
191218,Uttar Pradesh,Lucknow,Locality_148,Villa,3,3435,363.56,0.11,2003,Semi-furnished,27,5,22,8,3,,Yes,Yes,"Pool, Garden, Clubhouse, Gym, Playground",East,Builder,Ready_to_Move,22,,0,
212590,Delhi,Dwarka,Locality_128,Apartment,4,2517,13.68,0.01,2006,Furnished,6,3,19,3,9,,No,Yes,"Clubhouse, Pool, Playground, Garden, Gym",North,Broker,Under_Construction,19,,0,
204050,Punjab,Ludhiana,Locality_343,Apartment,3,2263,75.44,0.03,2004,Unfurnished,8,23,21,6,4,,No,No,Clubhouse,West,Owner,Under_Construction,21,,0,
230952,Delhi,New Delhi,Locality_226,Apartment,2,1301,141.87,0.11,2007,Furnished,23,24,18,8,7,,No,Yes,"Garden, Clubhouse, Gym, Pool, Playground",South,Broker,Under_Construction,18,,0,
128616,Punjab,Ludhiana,Locality_449,Villa,4,4571,446.74,0.1,2006,Unfurnished,16,20,19,1,3,,No,No,"Clubhouse, Garden, Playground",South,Builder,Under_Construction,19,,0,
150549,Delhi,New Delhi,Locality_480,Villa,5,980,261.74,0.27,2014,Furnished,24,10,11,3,9,,No,Yes,"Garden, Clubhouse",South,Builder,Under_Construction,11,,0,
89915,West Bengal,Kolkata,Locality_205,Apartment,2,4846,149.64,0.03,2005,Semi-furnished,8,23,20,6,2,,No,No,"Clubhouse, Pool, Gym, Garden, Playground",East,Owner,Under_Construction,20,,0,
131148,Odisha,Cuttack,Locality_455,Apartment,3,1792,478.62,0.27,1991,Furnished,27,18,34,2,10,,Yes,No,Gym,West,Broker,Under_Construction,34,,0,
166045,Uttarakhand,Haridwar,Locality_20,Apartment,3,3165,277.41,0.09,2023,Unfurnished,6,17,2,5,4,,Yes,No,"Pool, Clubhouse",West,Builder,Ready_to_Move,2,,0,
60559,Andhra Pradesh,Vishakhapatnam,Locality_161,Independent House,1,3557,39.03,0.01,2007,Unfurnished,16,18,18,8,8,,No,Yes,Clubhouse,South,Builder,Ready_to_Move,18,,0,
158104,Telangana,Warangal,Locality_446,Independent House,3,2958,72.12,0.02,2012,Unfurnished,24,25,13,9,1,,No,Yes,"Playground, Pool, Garden, Gym, Clubhouse",South,Owner,Ready_to_Move,13,,0,
91787,Uttarakhand,Haridwar,Locality_276,Villa,1,3634,80.23,0.02,2022,Semi-furnished,4,9,3,1,2,,Yes,No,"Clubhouse, Garden, Gym",West,Builder,Ready_to_Move,3,,0,
